topic	relation	language	pos	lemma	orthography	features
Q2917380	Human denoting sense	Q9288	nominal	עבריין נמלט	עבריינים נמלטים	Q146786,Q1641446,Q499327
Q2917380	Human denoting sense	Q9288	nominal	עבריין נמלט	העבריינים הנמלטים	Q146786,Q499327,Q53997851
Q2917380	Human denoting sense	Q9288	nominal	עבריין נמלט	עבריינים נמלטים	Q146786,Q499327,Q53997857
Q2917380	Human denoting sense	Q9288	nominal	עבריין נמלט	עבריין נמלט	Q110786,Q1641446,Q499327
Q2917380	Human denoting sense	Q9288	nominal	עבריין נמלט	העבריין הנמלט	Q110786,Q499327,Q53997851
Q2917380	Human denoting sense	Q9288	nominal	עבריין נמלט	עבריין נמלט	Q110786,Q499327,Q53997857
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופאות הנשים	Q146786,Q1775415,Q53997851
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופאות נשים	Q146786,Q1775415,Q53997857
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופאת הנשים	Q110786,Q1775415,Q53997851
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופאת נשים	Q110786,Q1775415,Q53997857
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופאי הנשים	Q146786,Q499327,Q53997851
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופאי נשים	Q146786,Q499327,Q53997857
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופא הנשים	Q110786,Q499327,Q53997851
Q2640827	Human denoting sense	Q9288	nominal	רופא נשים	רופא נשים	Q110786,Q499327,Q53997857
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראיות אפקטים מיוחדים	Q146786,Q1641446,Q1775415
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראיות האפקטים המיוחדים	Q146786,Q1775415,Q53997851
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראיות אפקטים מיוחדים	Q146786,Q1775415,Q53997857
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראית אפקטים מיוחדים	Q110786,Q1641446,Q1775415
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראית האפקטים המיוחדים	Q110786,Q1775415,Q53997851
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראית אפקטים מיוחדים	Q110786,Q1775415,Q53997857
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראי אפקטים מיוחדים	Q146786,Q1641446,Q499327
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראי האפקטים המיוחדים	Q146786,Q499327,Q53997851
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראי אפקטים מיוחדים	Q146786,Q499327,Q53997857
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראי אפקטים מיוחדים	Q110786,Q1641446,Q499327
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראי האפקטים המיוחדים	Q110786,Q499327,Q53997851
Q8313	Human denoting sense	Q9288	nominal	אחראי אפקטים מיוחדים	אחראי אפקטים מיוחדים	Q110786,Q499327,Q53997857
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאיות	Q146786,Q1641446,Q1775415
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	המתמטיקאיות	Q146786,Q1775415,Q53997851
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאיות	Q146786,Q1775415,Q53997857
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאית	Q110786,Q1641446,Q1775415
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	המתמטיקאית	Q110786,Q1775415,Q53997851
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאית	Q110786,Q1775415,Q53997857
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאי	Q146786,Q1641446,Q499327
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	המתמטיקאים	Q146786,Q499327,Q53997851
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאים	Q146786,Q499327,Q53997857
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאי	Q110786,Q1641446,Q499327
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	המתמטיקאי	Q110786,Q499327,Q53997851
Q170790	Human denoting sense	Q9288	nominal	מתמטיקאי	מתמטיקאי	Q110786,Q499327,Q53997857
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשניות ספורט	Q146786,Q1641446,Q1775415
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשניות הספורט	Q146786,Q1775415,Q53997851
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשניות ספורט	Q146786,Q1775415,Q53997857
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשנית ספורט	Q110786,Q1641446,Q1775415
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשנית הספורט	Q110786,Q1775415,Q53997851
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשנית ספורט	Q110786,Q1775415,Q53997857
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשני ספורט	Q146786,Q1641446,Q499327
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשני הספורט	Q146786,Q499327,Q53997851
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשני ספורט	Q146786,Q499327,Q53997857
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשן ספורט	Q110786,Q1641446,Q499327
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשן הספורט	Q110786,Q499327,Q53997851
Q2986228	Human denoting sense	Q9288	nominal	פרשן ספורט	פרשן ספורט	Q110786,Q499327,Q53997857
Q3010	Human denoting sense	Q9288	nominal	ילד	ילדי	Q146786,Q1641446,Q499327
Q3010	Human denoting sense	Q9288	nominal	ילד	הילדים	Q146786,Q53997851,Q499327
Q3010	Human denoting sense	Q9288	nominal	ילד	ילדים	Q146786,Q53997857,Q499327
Q3010	Human denoting sense	Q9288	nominal	ילד	ילד	Q110786,Q1641446,Q499327
Q3010	Human denoting sense	Q9288	nominal	ילד	הילד	Q110786,Q53997851,Q499327
Q3010	Human denoting sense	Q9288	nominal	ילד	ילד	Q110786,Q53997857,Q499327
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלות בתים	Q146786,Q1641446,Q1775415
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלות הבתים	Q146786,Q1775415,Q53997851
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלות בתים	Q146786,Q1775415,Q53997857
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלת בית	Q110786,Q1641446,Q1775415
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלת הבית	Q110786,Q1775415,Q53997851
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלת בית	Q110786,Q1775415,Q53997857
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלי בתים	Q146786,Q1641446,Q499327
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלי הבתים	Q146786,Q499327,Q53997851
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעלי בתים	Q146786,Q499327,Q53997857
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעל בית	Q110786,Q1641446,Q499327
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעל הבית	Q110786,Q499327,Q53997851
Q618532	Human denoting sense	Q9288	nominal	בעל בית	בעל בית	Q110786,Q499327,Q53997857
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגות אוטובוס	Q146786,Q1641446,Q1775415
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגות האוטובוס	Q146786,Q1775415,Q53997851
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגות אוטובוס	Q146786,Q1775415,Q53997857
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגת אוטובוס	Q110786,Q1641446,Q1775415
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגת האוטובוס	Q110786,Q1775415,Q53997851
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגת אוטובוס	Q110786,Q1775415,Q53997857
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגי אוטובוס	Q146786,Q1641446,Q499327
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגי האוטובוס	Q146786,Q499327,Q53997851
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהגי אוטובוס	Q146786,Q499327,Q53997857
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהג אוטובוס	Q110786,Q1641446,Q499327
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהג האוטובוס	Q110786,Q499327,Q53997851
Q829020	Human denoting sense	Q9288	nominal	נהג אוטובוס	נהג אוטובוס	Q110786,Q499327,Q53997857
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאי דגל	Q146786,Q1641446,Q1775415
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאות הדגל	Q146786,Q1775415,Q53997851
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאות דגל	Q146786,Q1775415,Q53997857
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאת דגל	Q110786,Q1641446,Q1775415
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאת הדגל	Q110786,Q1775415,Q53997851
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאת דגל	Q110786,Q1775415,Q53997857
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאי דגל	Q146786,Q1641446,Q499327
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאי הדגל	Q146786,Q499327,Q53997851
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושאי דגל	Q146786,Q499327,Q53997857
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושא דגל	Q110786,Q1641446,Q499327
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושא הדגל	Q110786,Q499327,Q53997851
Q2486919	Human denoting sense	Q9288	nominal	נושא דגל	נושא דגל	Q110786,Q499327,Q53997857
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקניות גולף מקצועיות	Q146786,Q1641446,Q1775415
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקניות הגולף המקצועיות	Q146786,Q1775415,Q53997851
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקניות גולף מקצועיות	Q146786,Q1775415,Q53997857
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקנית גולף מקצועית	Q110786,Q1641446,Q1775415
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקנית הגולף המקצועית	Q110786,Q1775415,Q53997851
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקנית גולף מקצועית	Q110786,Q1775415,Q53997857
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקני גולף מקצועיים	Q146786,Q1641446,Q499327
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקני הגולף המקצועיים	Q146786,Q499327,Q53997851
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקני גולף מקצועיים	Q146786,Q499327,Q53997857
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקן גולף מקצועי	Q110786,Q1641446,Q499327
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקן הגולף המקצועי	Q110786,Q499327,Q53997851
Q490253	Human denoting sense	Q9288	nominal	שחקן גולף מקצועי	שחקן גולף מקצועי	Q110786,Q499327,Q53997857
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסטיות	Q146786,Q1641446,Q1775415
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	הפרוטזיסטיות	Q146786,Q1775415,Q53997851
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסטיות	Q146786,Q1775415,Q53997857
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסטית	Q110786,Q1641446,Q1775415
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	הפרוטזיסטית	Q110786,Q1775415,Q53997851
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסטית	Q110786,Q1775415,Q53997857
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסטי	Q146786,Q1641446,Q499327
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	הפרוטזיסטים	Q146786,Q499327,Q53997851
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסטים	Q146786,Q499327,Q53997857
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסט	Q110786,Q1641446,Q499327
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	הפרוטזיסט	Q110786,Q499327,Q53997851
Q3990978	Human denoting sense	Q9288	nominal	פרוטזיסט	פרוטזיסט	Q110786,Q499327,Q53997857
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרניות	Q146786,Q1641446,Q1775415
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	הפסנתרניות	Q146786,Q1775415,Q53997851
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרניות	Q146786,Q1775415,Q53997857
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרנית	Q110786,Q1641446,Q1775415
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	הפסנתרנית	Q110786,Q1775415,Q53997851
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרנית	Q110786,Q1775415,Q53997857
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרני	Q146786,Q1641446,Q499327
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	הפסנתרנים	Q146786,Q499327,Q53997851
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרנים	Q146786,Q499327,Q53997857
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרן	Q110786,Q1641446,Q499327
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	הפסנתרן	Q110786,Q499327,Q53997851
Q486748	Human denoting sense	Q9288	nominal	פסנתרן	פסנתרן	Q110786,Q499327,Q53997857
Q191633	Human denoting sense	Q9288	nominal	מנגקה	אמניות מנגה	Q146786,Q1641446,Q1775415
Q191633	Human denoting sense	Q9288	nominal	מנגקה	אמניות המנגה	Q146786,Q1775415,Q53997851
Q191633	Human denoting sense	Q9288	nominal	מנגקה	אמניות מנגה	Q146786,Q1775415,Q53997857
Q191633	Human denoting sense	Q9288	nominal	מנגקה	מנגקה	Q110786,Q1641446,Q1775415
Q191633	Human denoting sense	Q9288	nominal	מנגקה	המנגקה	Q110786,Q1775415,Q53997851
Q191633	Human denoting sense	Q9288	nominal	מנגקה	מנגקה	Q110786,Q1775415,Q53997857
Q191633	Human denoting sense	Q9288	nominal	מנגקה	אמני מנגה	Q146786,Q1641446,Q499327
Q191633	Human denoting sense	Q9288	nominal	מנגקה	אמני המנגה	Q146786,Q499327,Q53997851
Q191633	Human denoting sense	Q9288	nominal	מנגקה	אמני מנגה	Q146786,Q499327,Q53997857
Q191633	Human denoting sense	Q9288	nominal	מנגקה	מנגקה	Q110786,Q1641446,Q499327
Q191633	Human denoting sense	Q9288	nominal	מנגקה	המנגקה	Q110786,Q499327,Q53997851
Q191633	Human denoting sense	Q9288	nominal	מנגקה	מנגקה	Q110786,Q499327,Q53997857
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	נשות אחזקה	Q146786,Q1641446,Q1775415
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	נשות האחזקה	Q146786,Q1775415,Q53997851
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	נשות אחזקה	Q146786,Q1775415,Q53997857
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	אשת אחזקה	Q110786,Q1641446,Q1775415
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	אשת האחזקה	Q110786,Q1775415,Q53997851
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	אשת אחזקה	Q110786,Q1775415,Q53997857
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	אנשי אחזקה	Q146786,Q1641446,Q499327
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	אנשי האחזקה	Q146786,Q499327,Q53997851
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	אנשי אחזקה	Q146786,Q499327,Q53997857
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	איש אחזקה	Q110786,Q1641446,Q499327
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	איש האחזקה	Q110786,Q499327,Q53997851
Q1552579	Human denoting sense	Q9288	nominal	איש אחזקה	איש אחזקה	Q110786,Q499327,Q53997857
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצבות התאורה	Q146786,Q1775415,Q53997851
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצבות תאורה	Q146786,Q1775415,Q53997857
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצבת התאורה	Q110786,Q1775415,Q53997851
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצבת תאורה	Q110786,Q1775415,Q53997857
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצבי התאורה	Q146786,Q499327,Q53997851
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצבי תאורה	Q146786,Q499327,Q53997857
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצב התאורה	Q110786,Q499327,Q53997851
Q1823479	Human denoting sense	Q9288	nominal	מעצב תאורה	מעצב תאורה	Q110786,Q499327,Q53997857
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאיות	Q146786,Q1641446,Q1775415
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאיות	Q146786,Q1775415,Q53997857
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאית	Q110786,Q1641446,Q1775415
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאית	Q110786,Q1775415,Q53997857
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאים	Q146786,Q1641446,Q499327
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאים	Q146786,Q499327,Q53997857
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאי	Q110786,Q1641446,Q499327
Q117	Demonym adjective	Q9288	adjectival	גאנאי	גאנאי	Q110786,Q499327,Q53997857
Q209726	Human denoting sense	Q9288	nominal	מרקיזה	מרקיזות	Q146786,Q1641446,Q1775415
Q209726	Human denoting sense	Q9288	nominal	מרקיזה	המרקיזות	Q146786,Q53997851,Q1775415
Q209726	Human denoting sense	Q9288	nominal	מרקיזה	מרקיזות	Q146786,Q53997857,Q1775415
